rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
368,binary,quantile,svd,filter_correlation,knn,0.887043363141101,0.9880736714975846,0.4404459180535651,0.6089826079105439,0.8878439116568949,0.0026043196655033333,0.06303305532977294,0.92156452061355,0.7571076308819253,-0.03452115747244899,-0.14812502297138141
369,binary,quantile,svd,embedded_l1,knn,0.8848707127148976,0.9835576182047613,0.4309103886038877,0.5966681647454227,0.8823922665166476,0.004525500330297833,0.12211806933434366,0.92156452061355,0.7571076308819253,-0.0366938078986524,-0.16043946613650262
370,binary,quantile,svd,wrapper_rfe,knn,0.8804348186045798,0.9878322226882271,0.406982206623752,0.5750413915990397,0.871141095829331,0.002891888997207033,0.09083456933149131,0.92156452061355,0.7571076308819253,-0.04112970200897015,-0.18206623928288568
371,binary,quantile,pca,filter_anova,knn,0.8799133062896355,0.9857342054967834,0.4052387258122532,0.5735757737897221,0.8697256578257253,0.0044691946629124004,0.09399680533291148,0.92156452061355,0.7571076308819253,-0.0416512143239145,-0.1835318570922032
372,binary,quantile,pca,filter_correlation,knn,0.8799133062896355,0.9857342054967834,0.4052387258122532,0.5735757737897221,0.8697256578257253,0.0029621249899112333,0.06419719433567171,0.92156452061355,0.7571076308819253,-0.0416512143239145,-0.1835318570922032
373,binary,quantile,svd,none,knn,0.8789560208973287,0.9921755230681949,0.3978375845216576,0.5668684491963675,0.8804319605632354,0.0021462083483735,0.06641504165600047,0.92156452061355,0.7571076308819253,-0.04260849971622127,-0.19023918168555787
374,binary,quantile,pca,wrapper_rfe,knn,0.8768705160136626,0.9915371868503011,0.38743400247139675,0.5537987893148283,0.8675088127911318,0.004024430323624933,0.08170270834428563,0.92156452061355,0.7571076308819253,-0.04469400459988737,-0.20330884156709705
375,binary,quantile,pca,embedded_l1,knn,0.8766096237621624,0.9927100298595892,0.3856956278516663,0.5520352697800973,0.8596103636923113,0.0054184443433768666,0.07253362533325947,0.92156452061355,0.7571076308819253,-0.04495489685138754,-0.20507236110182803
376,binary,quantile,pca,none,knn,0.874260277923058,0.9904060001382201,0.3747899369442052,0.5428637574783179,0.8694084122678557,0.0022656390016587667,0.0671314716649552,0.92156452061355,0.7571076308819253,-0.04730424269049194,-0.2142438734036074
377,binary,quantile,none,embedded_l1,knn,0.8718255557637794,0.9952765433924928,0.3608732949574654,0.5289571806897472,0.6267681949103292,0.004975569667294534,0.12071890300527834,0.92156452061355,0.7571076308819253,-0.049738964849770584,-0.22815045019217817
378,binary,quantile,none,none,knn,0.8679995443571945,0.9909609876254101,0.34305155097738177,0.5088749376055093,0.6183927547134296,0.005367263656808033,0.16113397200630664,0.92156452061355,0.7571076308819253,-0.05356497625635548,-0.24823269327641606
379,binary,minmax,svd,none,svm,0.8659994838407168,0.972120351864533,0.33956458935438444,0.5030428638519184,0.7023076793779272,3.3404770280079297,0.4328996390007281,0.9759997047666888,0.9386473437523838,-0.11000022092597206,-0.43560447990046536
380,binary,minmax,lda_projection,embedded_l1,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5817134507814711,0.3136614999966696,0.0010941806637371,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
381,binary,minmax,lda_projection,filter_anova,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.28055694432502293,0.0010803889987679334,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
382,binary,minmax,lda_projection,filter_correlation,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.33419559766965296,0.0010943883389699666,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
383,binary,minmax,lda_projection,ga_selection,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5817134507814711,0.27640641666948795,0.0010102496695859667,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
384,binary,minmax,lda_projection,none,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.3057086389938679,0.0012239996770706666,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
385,binary,robust,lda_projection,embedded_l1,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5778073472761284,0.2913483053368205,0.0010452363349031334,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
386,binary,robust,lda_projection,filter_anova,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.274189958339169,0.0009694166656117334,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
387,binary,robust,lda_projection,filter_correlation,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.523940541325525,0.0018060276731072,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
388,binary,robust,lda_projection,ga_selection,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5778073472761284,0.2857994443329517,0.0011851530095251667,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
389,binary,robust,lda_projection,none,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.2755764583416748,0.0009552219902009333,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
390,binary,standard,lda_projection,embedded_l1,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5796552633152888,0.2765348890000799,0.0011187083437106998,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
391,binary,standard,lda_projection,filter_anova,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.2775854310020804,0.0010489860045102333,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
392,binary,standard,lda_projection,filter_correlation,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.27958009733508027,0.0011939303270385,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
393,binary,standard,lda_projection,ga_selection,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.5796552633152888,0.6240425280023677,0.0047606666630599,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
394,binary,standard,lda_projection,none,mlp_ann,0.8544345535841428,0.7579864691748422,0.40347652229760467,0.5253588476060592,0.7968053074785155,0.3026110553376687,0.0013158196622195,0.9714779353247609,0.9267083134921892,-0.11704338174061812,-0.40134946588612996
395,binary,quantile,lda_projection,embedded_l1,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7118759604470911,3.3913089579921993,0.2702121530019212,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
396,binary,quantile,lda_projection,filter_anova,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7118759604470911,3.4812013750100355,0.27215712500037625,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
397,binary,quantile,lda_projection,filter_chi2,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7114233709023065,3.4927132499966924,0.27026540267009597,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
398,binary,quantile,lda_projection,filter_correlation,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7118759604470911,3.4737289306649473,0.26739427734476817,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
399,binary,quantile,lda_projection,ga_selection,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7118759604470911,3.319727221988918,0.26688302800175734,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
400,binary,quantile,lda_projection,none,svm,0.8533043834117167,0.7954310998948931,0.35868841223534326,0.49432205843508853,0.7118759604470911,3.3965837499999907,0.27352649966875714,0.9759997047666888,0.9386473437523838,-0.12269532135497219,-0.44432528531729526
401,binary,quantile,lda_projection,embedded_l1,mlp_ann,0.8528696310395638,0.7815285098295286,0.36739219978145493,0.49973521389268455,0.7813398571086041,0.21085708367172626,0.0010763470005864335,0.9714779353247609,0.9267083134921892,-0.11860830428519709,-0.42697309959950464
402,binary,quantile,lda_projection,filter_anova,mlp_ann,0.8528696310395638,0.7815285098295286,0.36739219978145493,0.49973521389268455,0.7813398571086041,0.2118393749891159,0.0010170000120221,0.9714779353247609,0.9267083134921892,-0.11860830428519709,-0.42697309959950464
403,binary,quantile,lda_projection,filter_correlation,mlp_ann,0.8528696310395638,0.7815285098295286,0.36739219978145493,0.49973521389268455,0.7813398571086041,0.3135656246546811,0.0011955556789568,0.9714779353247609,0.9267083134921892,-0.11860830428519709,-0.42697309959950464
404,binary,quantile,lda_projection,ga_selection,mlp_ann,0.8528696310395638,0.7815285098295286,0.36739219978145493,0.49973521389268455,0.7813398571086041,0.21051905534113755,0.0009929446678142667,0.9714779353247609,0.9267083134921892,-0.11860830428519709,-0.42697309959950464
405,binary,quantile,lda_projection,none,mlp_ann,0.8528696310395638,0.7815285098295286,0.36739219978145493,0.49973521389268455,0.7813398571086041,0.21381223633458527,0.0010470693426516667,0.9714779353247609,0.9267083134921892,-0.11860830428519709,-0.42697309959950464
406,binary,minmax,lda_projection,filter_chi2,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7217203621798044,3.4311513749998994,0.2702254999991661,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
407,binary,robust,lda_projection,embedded_l1,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.5251322122789429,3.3997530970082153,0.2714196809974964,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
408,binary,robust,lda_projection,filter_anova,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7215033954099503,3.381898875008725,0.296093277662294,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
409,binary,robust,lda_projection,filter_chi2,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7217195487939323,3.4074615973222535,0.26937383334734477,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
410,binary,robust,lda_projection,filter_correlation,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7215033954099503,3.765173596989674,0.2890095000135867,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
411,binary,robust,lda_projection,ga_selection,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.5251322122789429,3.39839951400063,0.2747657360062779,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
412,binary,robust,lda_projection,none,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7215033954099503,3.516707000012199,0.2781512919949212,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
413,binary,standard,lda_projection,embedded_l1,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.5317162444542302,3.603286069323076,0.2923734856691832,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
414,binary,standard,lda_projection,filter_anova,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7219139946085523,3.430402250000043,0.27065193066179444,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
415,binary,standard,lda_projection,filter_chi2,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.721620860390822,3.4854659303382505,0.2724466389918234,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
416,binary,standard,lda_projection,filter_correlation,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7219139946085523,3.438290694330741,0.2689549583398427,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
417,binary,standard,lda_projection,ga_selection,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.5317162444542302,3.877066458662739,0.26891220833446516,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
418,binary,standard,lda_projection,none,svm,0.8523477331248737,0.782970374902969,0.363476318049934,0.49584168689642394,0.7219139946085523,3.546454014334207,0.27016876366299886,0.9759997047666888,0.9386473437523838,-0.12365197164181518,-0.44280565685595985
419,binary,minmax,lda_projection,embedded_l1,svm,0.8522607690410403,0.7827471481604052,0.36304115704036044,0.49539462920608934,0.5358025945485468,3.4287008336686995,0.26876195800529484,0.9759997047666888,0.9386473437523838,-0.12373893572564854,-0.44325271454629445
420,binary,minmax,lda_projection,filter_anova,svm,0.8522607690410403,0.7827471481604052,0.36304115704036044,0.49539462920608934,0.723140254019989,3.79625412466703,0.3794910836635002,0.9759997047666888,0.9386473437523838,-0.12373893572564854,-0.44325271454629445
421,binary,minmax,lda_projection,filter_correlation,svm,0.8522607690410403,0.7827471481604052,0.36304115704036044,0.49539462920608934,0.723140254019989,3.4593752220098395,0.2732025006650171,0.9759997047666888,0.9386473437523838,-0.12373893572564854,-0.44325271454629445
422,binary,minmax,lda_projection,ga_selection,svm,0.8522607690410403,0.7827471481604052,0.36304115704036044,0.49539462920608934,0.5358025945485468,3.655765360997369,0.4289510416662476,0.9759997047666888,0.9386473437523838,-0.12373893572564854,-0.44325271454629445
423,binary,minmax,lda_projection,none,svm,0.8522607690410403,0.7827471481604052,0.36304115704036044,0.49539462920608934,0.723140254019989,3.4322977640064587,0.270627499994589,0.9759997047666888,0.9386473437523838,-0.12373893572564854,-0.44325271454629445
424,binary,quantile,lda_projection,filter_chi2,mlp_ann,0.8518262208099291,0.8090088527777993,0.3400071259742898,0.4783536330975557,0.7753749623340535,0.5961930000048596,0.0010780276594838333,0.9714779353247609,0.9267083134921892,-0.11965171451483181,-0.4483546803946335
425,binary,minmax,lda_projection,filter_chi2,mlp_ann,0.8507824703452247,0.8059092782030927,0.3356521117507089,0.4734956384470208,0.7970752553800894,0.7361317360094594,0.0012942639975032,0.9714779353247609,0.9267083134921892,-0.1206954649795362,-0.4532126750451684
426,binary,robust,lda_projection,filter_chi2,mlp_ann,0.8507824703452247,0.8059092782030927,0.3356521117507089,0.4734956384470208,0.7970752553800894,0.7336258890087871,0.0016669719965041333,0.9714779353247609,0.9267083134921892,-0.1206954649795362,-0.4532126750451684
427,binary,standard,lda_projection,filter_chi2,mlp_ann,0.8507824703452247,0.8059092782030927,0.3356521117507089,0.4734956384470208,0.7970752553800894,0.7333077360041594,0.0010659169929567334,0.9714779353247609,0.9267083134921892,-0.1206954649795362,-0.4532126750451684
428,binary,minmax,lda_projection,embedded_l1,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5489372268084984,0.003998583328211633,0.022772166664556864,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
429,binary,minmax,lda_projection,filter_anova,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.0026331666740588336,0.021823014326704,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
430,binary,minmax,lda_projection,filter_chi2,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.0029402916649511,0.0221696803346276,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
431,binary,minmax,lda_projection,filter_correlation,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.005754986341344134,0.03268759733570426,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
432,binary,minmax,lda_projection,ga_selection,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5489372268084984,0.0024406810019475334,0.02045158300704007,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
433,binary,minmax,lda_projection,none,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.004292208342424867,0.028280458335454232,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
434,binary,robust,lda_projection,embedded_l1,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5387330425264066,0.003107111008527333,0.0252379859933474,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
435,binary,robust,lda_projection,filter_anova,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.0027485276611211,0.021911403009047065,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
436,binary,robust,lda_projection,filter_chi2,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.003678500332171033,0.02340316666717013,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
437,binary,robust,lda_projection,filter_correlation,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.004161416339532734,0.06485088900080876,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
438,binary,robust,lda_projection,ga_selection,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5387330425264066,0.0022122500037463667,0.024027875333558737,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
439,binary,robust,lda_projection,none,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.003897278006964633,0.02232256965362463,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
440,binary,standard,lda_projection,embedded_l1,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5486660651080834,0.003073888665918833,0.020902458675360867,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
441,binary,standard,lda_projection,filter_anova,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.0031151253303202003,0.0210314863264405,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
442,binary,standard,lda_projection,filter_chi2,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.004649610995935866,0.0242301806865725,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
443,binary,standard,lda_projection,filter_correlation,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.003530403017066367,0.021957527671474898,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
444,binary,standard,lda_projection,ga_selection,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.5486660651080834,0.004430444668590334,0.05545658332994203,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
445,binary,standard,lda_projection,none,knn,0.8411302962862254,0.6582426414684479,0.4295578151399721,0.5188840793739751,0.7387333153646068,0.0048566249994715675,0.027529305341886332,0.92156452061355,0.7571076308819253,-0.08043422432732461,-0.23822355150795027
446,binary,minmax,lda_projection,embedded_l1,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.5150151989866115,0.014354555663885467,0.0007560276620399666,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
447,binary,minmax,lda_projection,filter_anova,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.014026291328870335,0.0008445136675921,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
448,binary,minmax,lda_projection,filter_chi2,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929774553399973,0.012197972003680899,0.0005862363323103,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
449,binary,minmax,lda_projection,filter_correlation,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.0188583193327455,0.0014359863222731667,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
450,binary,minmax,lda_projection,ga_selection,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.5150151989866115,0.012445750006008865,0.0009570419982385666,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
451,binary,minmax,lda_projection,none,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.019156638658993533,0.0014066250199296334,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
452,binary,robust,lda_projection,embedded_l1,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.5076718457669047,0.015031986326600069,0.0010760140042596334,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
453,binary,robust,lda_projection,filter_anova,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.012940305333662134,0.0007972776656970333,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
454,binary,robust,lda_projection,filter_chi2,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929774553399973,0.0148647220048587,0.0004527776618487667,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
455,binary,robust,lda_projection,filter_correlation,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.0187835276689535,0.0012077359909501665,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
456,binary,robust,lda_projection,ga_selection,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.5076718457669047,0.0135008466701644,0.0008716250013093667,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
457,binary,robust,lda_projection,none,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.014323291999365467,0.0007024583464953667,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
458,binary,standard,lda_projection,embedded_l1,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.523039568239356,0.013359263335587401,0.0008141949947457001,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
459,binary,standard,lda_projection,filter_anova,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.014727652994527766,0.0007944996662748001,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
460,binary,standard,lda_projection,filter_chi2,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929774553399973,0.013629458340195232,0.0011275279975961332,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
461,binary,standard,lda_projection,filter_correlation,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.0129412640041361,0.0013381393315891,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
462,binary,standard,lda_projection,ga_selection,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.523039568239356,0.019662805668000702,0.0018939303408841998,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
463,binary,standard,lda_projection,none,decision_tree,0.8401740089167901,0.6840254000161995,0.3725999480303149,0.48215726988734237,0.6929503109548311,0.0157431389961857,0.0007252083354008001,0.9346950992495185,0.8264764497588925,-0.09452109033272849,-0.3443191798715501
464,binary,minmax,svd,filter_anova,svm,0.8392174493592988,0.9671709883704896,0.2030488503692911,0.3355120736756039,0.7024643585382592,3.137155263995131,0.47043316666774143,0.9759997047666888,0.9386473437523838,-0.13678225540739009,-0.6031352700767799
465,binary,minmax,svd,filter_chi2,svm,0.8392174493592988,0.9671709883704896,0.2030488503692911,0.3355120736756039,0.7024643585382592,3.144162694331802,0.48687562499738607,0.9759997047666888,0.9386473437523838,-0.13678225540739009,-0.6031352700767799
466,binary,minmax,svd,filter_correlation,svm,0.8392174493592988,0.9671709883704896,0.2030488503692911,0.3355120736756039,0.7024643585382592,3.137959347329646,0.4673441386645815,0.9759997047666888,0.9386473437523838,-0.13678225540739009,-0.6031352700767799
467,binary,minmax,svd,wrapper_rfe,svm,0.8355654795320707,0.9664587971142713,0.18436132320718768,0.3090157636320275,0.6979264235192654,3.1424160553336455,0.4686184863385279,0.9759997047666888,0.9386473437523838,-0.14043422523461813,-0.6296315801203562
468,binary,quantile,lda_projection,embedded_l1,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.013338597006319668,0.0006465136539190666,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
469,binary,quantile,lda_projection,filter_anova,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.013005180323185999,0.0006456526656013667,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
470,binary,quantile,lda_projection,filter_chi2,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.016307667014189,0.0007975136686581667,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
471,binary,quantile,lda_projection,filter_correlation,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.04938063899559583,0.0037792083361030664,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
472,binary,quantile,lda_projection,ga_selection,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.014313513665304768,0.0014704723337974999,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
473,binary,quantile,lda_projection,none,decision_tree,0.8336524738287782,0.6555549702091182,0.35521676918765027,0.4607020916356772,0.6853476474006542,0.0135220280014133,0.0009038886734439334,0.9346950992495185,0.8264764497588925,-0.10104262542074038,-0.36577435812321524
474,binary,quantile,lda_projection,embedded_l1,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.0021201250104543666,0.0219990969926584,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
475,binary,quantile,lda_projection,filter_anova,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.003243403004792767,0.0219394583255052,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
476,binary,quantile,lda_projection,filter_chi2,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.0047371386608574,0.026964152678071163,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
477,binary,quantile,lda_projection,filter_correlation,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.0046733053362306995,0.09982993066660123,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
478,binary,quantile,lda_projection,ga_selection,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.0031144859967753,0.021912125337015167,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
