rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
186,multiclass,standard,pca,embedded_l1,decision_tree,0.497567137792436,0.5023313138476219,0.4975603750441118,0.47714609371337485,,0.13338680532857927,0.0005067500023869334,0.4073054956628421,0.3617497749138539,0.09026164212959392,0.11539631879952095
187,multiclass,robust,pca,wrapper_sfs,knn,0.4975660263578747,0.5278706499162983,0.4975688853637253,0.5047912813882228,,0.005406986000404333,0.07729451400033817,0.4570437119954591,0.4466184835618751,0.0405223143624156,0.05817279782634771
188,multiclass,standard,svd,filter_anova,decision_tree,0.49713063888025827,0.515411147858782,0.4971473408655335,0.4805726747542467,0.5066527524132534,0.13333068066276602,0.00042524966799339995,0.4073054956628421,0.3617497749138539,0.08982514321741619,0.11882289984039279
189,multiclass,robust,svd,wrapper_rfe,decision_tree,0.49712939135166906,0.5029146988974729,0.49713338394136725,0.4783472188575761,,0.131858250000126,0.0004181249969405667,0.4073054956628421,0.3617497749138539,0.08982389568882698,0.11659744394372218
190,multiclass,standard,svd,wrapper_rfe,knn,0.4968689754292666,0.5686503198579494,0.4968675215566396,0.5075531664206415,0.4962170623532481,0.0007382640033028667,0.039075263659469735,0.4570437119954591,0.4466184835618751,0.03982526343380749,0.06093468285876641
191,multiclass,robust,svd,filter_anova,knn,0.4965204613061316,0.566403555528691,0.49651735027227345,0.5065954937616176,,0.0006574299962569999,0.034502153003510665,0.4570437119954591,0.4466184835618751,0.039476749310672465,0.0599770101997425
192,multiclass,minmax,pca,wrapper_sfs,knn,0.4961740112757531,0.5280184969975864,0.49617341988895736,0.5036068421781709,,0.006174791662488067,0.07050506967061661,0.4570437119954591,0.4466184835618751,0.03913029928029399,0.05698835861629575
193,multiclass,minmax,pca,wrapper_sfs,svm,0.49608666159217396,0.5458065274725399,0.4960777638965009,0.4676361534455322,,5.025827736331848,0.9316339163342491,0.643129907692411,0.6374762010629311,-0.147043246100237,-0.1698400476173989
194,multiclass,standard,pca,filter_correlation,knn,0.4953902911337054,0.5689690455805009,0.49538241404860867,0.5053123862242254,,0.0007190413307397999,0.04151154133433007,0.4570437119954591,0.4466184835618751,0.038346579138246295,0.05869390266235025
195,multiclass,standard,pca,wrapper_sfs,knn,0.4953045292137852,0.5278029817327677,0.4953095657127165,0.5026404536349526,,0.0057268610010699,0.0785520973343712,0.4570437119954591,0.4466184835618751,0.03826081721832608,0.056021970073077465
196,multiclass,robust,svd,wrapper_rfe,knn,0.49512955765857125,0.566411292032538,0.4951258562799918,0.505580086589923,,0.0008180276636266666,0.05380918066657606,0.4570437119954591,0.4466184835618751,0.03808584566311213,0.058961603028047926
197,multiclass,minmax,svd,ga_selection,svm,0.4938296782333435,0.5526625641473683,0.4938386420707083,0.46754744368545365,,5.083976013998229,0.9763767780047298,0.643129907692411,0.6374762010629311,-0.14930022945906746,-0.16992875737747748
198,multiclass,standard,svd,embedded_l1,knn,0.4937388808343906,0.5537683010855398,0.4937376529446273,0.5056983893223538,0.5050873989042526,0.0025456246706501333,0.27329472233153257,0.4570437119954591,0.4466184835618751,0.03669516883893148,0.05907990576047867
199,multiclass,robust,pca,filter_correlation,knn,0.49286833270253744,0.5680110346002846,0.49286154390814296,0.5008572380305353,,0.0010843193401038665,0.03808819466212293,0.4570437119954591,0.4466184835618751,0.035824620707078314,0.054238754468660166
200,multiclass,quantile,svd,filter_chi2,decision_tree,0.49182626073084396,0.5073937971728087,0.4918379226650236,0.4765910930530853,0.5101721439749609,0.13309465266259693,0.00040065266754629996,0.4073054956628421,0.3617497749138539,0.08452076506800188,0.11484131813923137
201,multiclass,quantile,svd,none,decision_tree,0.4917388430002509,0.49636357572525913,0.4917545215328107,0.47027301842869357,0.5049556598852374,0.19973163866961838,0.00043698599620249997,0.4073054956628421,0.3617497749138539,0.08443334733740882,0.10852324351483966
202,multiclass,standard,svd,filter_correlation,decision_tree,0.49147788270173676,0.509747957268602,0.4914732271018503,0.47274779555975205,0.507957213670754,0.1349370553313444,0.00042313867015756663,0.4073054956628421,0.3617497749138539,0.08417238703889468,0.11099802064589814
203,multiclass,standard,pca,ga_selection,decision_tree,0.4913918712760988,0.4908609739022811,0.4913562385748959,0.47049722293823665,,0.0790779030018408,0.0003994306607637,0.4073054956628421,0.3617497749138539,0.08408637561325671,0.10874744802438274
204,multiclass,minmax,pca,ga_selection,decision_tree,0.49139159908804303,0.49581168213195337,0.4913905067952065,0.47423249620395175,,0.06383541667310054,0.0004040416630838333,0.4073054956628421,0.3617497749138539,0.08408610342520095,0.11248272129009784
205,multiclass,minmax,pca,filter_chi2,decision_tree,0.4913041586751119,0.5032949009071938,0.49129757410502645,0.4703423131096271,,0.13217961132856235,0.0004222500040971333,0.4073054956628421,0.3617497749138539,0.08399866301226983,0.10859253819577319
206,multiclass,quantile,pca,filter_correlation,decision_tree,0.49130413599277395,0.49282620911594016,0.49130302070957904,0.46829435520693924,,0.13316423633174657,0.00039537500318443335,0.4073054956628421,0.3617497749138539,0.08399864032993187,0.10654458029308533
207,multiclass,minmax,svd,filter_anova,knn,0.49130377307536616,0.5676523831601602,0.4913001839363746,0.5030248175108101,,0.0007818476636505667,0.036590652666442666,0.4570437119954591,0.4466184835618751,0.034260061079907034,0.05640633394893496
208,multiclass,robust,svd,embedded_l1,knn,0.49086958776166284,0.5513633317239502,0.49086422863030377,0.5023880904282209,,0.0026131803266859002,0.2704987916755877,0.4570437119954591,0.4466184835618751,0.03382587576620372,0.055769606866345744
209,multiclass,robust,svd,embedded_l1,decision_tree,0.4906099203564139,0.49597776850427505,0.4905982527746479,0.4742647415361225,,0.09912077800254333,0.00041436132839096674,0.4073054956628421,0.3617497749138539,0.0833044246935718,0.11251496662226862
210,multiclass,minmax,svd,filter_anova,decision_tree,0.490520846815148,0.5032699718328587,0.4905221137818385,0.46783349545164504,,0.13434470866923218,0.0003993749948373333,0.4073054956628421,0.3617497749138539,0.08321535115230594,0.10608372053779114
211,multiclass,minmax,svd,filter_correlation,decision_tree,0.49052077876813405,0.5086114458524026,0.490547531269751,0.47916663909393425,,0.13196461100111867,0.0004184723317545,0.4073054956628421,0.3617497749138539,0.08321528310529197,0.11741686418008035
212,multiclass,quantile,pca,ga_selection,knn,0.490350275633503,0.5468829080843708,0.4903509996221418,0.5010785103225329,,0.0024470000062137335,0.17783277799996233,0.4570437119954591,0.4466184835618751,0.03330656363804385,0.05446002676065781
213,multiclass,standard,svd,wrapper_sfs,decision_tree,0.49026027211637957,0.5000670495452956,0.49025829387381803,0.47469487003139416,0.5163057657187582,0.05333112532874407,0.00037727766903113336,0.4073054956628421,0.3617497749138539,0.0829547764535375,0.11294509511754025
214,multiclass,robust,svd,filter_anova,decision_tree,0.4900867975954726,0.497924383121444,0.4900859315339113,0.46614369347704104,,0.1338671253324719,0.00045255567238196667,0.4073054956628421,0.3617497749138539,0.0827813019326305,0.10439391856318714
215,multiclass,minmax,svd,wrapper_rfe,knn,0.49008632126637486,0.5653969131446451,0.4900878605396904,0.5011658645968936,,0.0007523613361020666,0.037776083336211665,0.4570437119954591,0.4466184835618751,0.033042609270915735,0.054547381035018494
216,multiclass,robust,pca,filter_anova,knn,0.4899120528636383,0.5613450452225183,0.48990585317088836,0.4981585164478499,,0.0006967499987997667,0.03586283332939877,0.4570437119954591,0.4466184835618751,0.03286834086817919,0.05154003288597481
217,multiclass,minmax,svd,filter_correlation,knn,0.4893035991471985,0.5669196496638543,0.4893028686585354,0.4997503071060731,,0.0009779166672766334,0.03611927800132733,0.4570437119954591,0.4466184835618751,0.032259887151739386,0.05313182354419799
218,multiclass,standard,pca,ga_selection,knn,0.48895447260093783,0.5372867648005363,0.488960072984501,0.4972318770214937,,0.0016959446705489334,0.08161480533211334,0.4570437119954591,0.4466184835618751,0.031910760605478705,0.05061339345961857
219,multiclass,standard,pca,wrapper_sfs,decision_tree,0.48886952724518506,0.49399714992005994,0.48887009053845354,0.4683878149845495,,0.05327244433283337,0.00036399966241633337,0.4073054956628421,0.3617497749138539,0.08156403158234299,0.1066380400706956
220,multiclass,minmax,pca,wrapper_sfs,decision_tree,0.48852162554517564,0.4897391667500151,0.4884861049174896,0.474052239200535,,0.0540261946637959,0.00037412500144753334,0.4073054956628421,0.3617497749138539,0.08121612988233357,0.11230246428668111
221,multiclass,minmax,none,ga_selection,knn,0.48834835516531044,0.555960857942912,0.488347670385109,0.49189382844075413,0.493869032089747,0.0008839859995835,0.03897487500216807,0.4570437119954591,0.4466184835618751,0.03130464316985132,0.04527534487887902
222,multiclass,minmax,pca,filter_correlation,knn,0.48834710763672134,0.5646292683608048,0.48833904659456717,0.49665660633428077,,0.0007089583329312667,0.03994572232962427,0.4570437119954591,0.4466184835618751,0.03130339564126222,0.05003812277240566
223,multiclass,robust,svd,filter_chi2,decision_tree,0.4879997049481475,0.5015108795834665,0.4879797976359466,0.4685480974451352,,0.13299787533469495,0.00044251366731863336,0.4073054956628421,0.3617497749138539,0.08069420928530541,0.1067983225312813
224,multiclass,robust,pca,filter_chi2,knn,0.4879121284411885,0.5544743987838837,0.4879071762419109,0.4975655424425997,,0.0007358473327864,0.04316700000587533,0.4570437119954591,0.4466184835618751,0.030868416445729352,0.050947058880724594
225,multiclass,standard,svd,ga_selection,knn,0.4877366578745388,0.5261600124700468,0.48773333877993785,0.49605343820325537,0.5309157318027655,0.0024112223278885668,0.15133956967232123,0.4570437119954591,0.4466184835618751,0.03069294587907967,0.04943495464138026
226,multiclass,robust,svd,wrapper_sfs,knn,0.48730299425460916,0.5227564650194841,0.4873031704912043,0.49655055081882454,,0.003164444327315567,0.07981843033727874,0.4570437119954591,0.4466184835618751,0.030259282259150033,0.04993206725694943
227,multiclass,minmax,none,ga_selection,svm,0.4872176632991106,0.5247574981753051,0.48721749994042773,0.4608056502889999,0.5139577354552569,6.758150264329743,1.075221722004547,0.643129907692411,0.6374762010629311,-0.15591224439330037,-0.17667055077393123
228,multiclass,standard,pca,filter_anova,knn,0.48721618894714164,0.5597910021698355,0.48721001085916776,0.4963355088707086,,0.0006730000071304334,0.038013638996441466,0.4570437119954591,0.4466184835618751,0.030172476951682514,0.049717025308833485
229,multiclass,minmax,pca,ga_selection,knn,0.48695643081254075,0.5296926531975747,0.48695186449755634,0.49624934612757804,,0.004954583331709666,0.11153577800238652,0.4570437119954591,0.4466184835618751,0.02991271881708163,0.04963086256570293
230,multiclass,minmax,svd,embedded_l1,knn,0.48695482036654386,0.5520404583568438,0.48694891425342374,0.49902097539992846,,0.0030306803334193334,0.30821473633598845,0.4570437119954591,0.4466184835618751,0.029911108371084738,0.052402491838053344
231,multiclass,quantile,pca,filter_chi2,decision_tree,0.4861735725993365,0.5046870967613676,0.48619024762760654,0.47070594390200843,,0.13326641699920094,0.0003899303361928333,0.4073054956628421,0.3617497749138539,0.07886807693649445,0.10895616898815452
232,multiclass,robust,pca,ga_selection,decision_tree,0.4858265101458324,0.48608857100832753,0.4858160205064661,0.4712641774052801,,0.07838791700487487,0.0004256526687337,0.4073054956628421,0.3617497749138539,0.07852101448299031,0.10951440249142619
233,multiclass,minmax,svd,filter_chi2,decision_tree,0.48582460482944173,0.5090083610235409,0.4857797098094483,0.4712069882401016,,0.13460263833500596,0.0004038060045179667,0.4073054956628421,0.3617497749138539,0.07851910916659965,0.1094572133262477
234,multiclass,minmax,pca,filter_anova,knn,0.4846075839848721,0.5568523841097224,0.4846002929819366,0.4931987133985123,,0.0006445136677938999,0.036669388995505835,0.4570437119954591,0.4466184835618751,0.027563871989412958,0.04658022983663718
235,multiclass,standard,svd,filter_chi2,decision_tree,0.4843469185567519,0.5051972519661436,0.48434657198652414,0.4582990409757656,0.5173493347247586,0.13398347233305682,0.00039702766904760003,0.4073054956628421,0.3617497749138539,0.0770414228939098,0.09654926606191172
236,multiclass,minmax,svd,ga_selection,knn,0.4840056400994339,0.5048575271876219,0.48401251357395975,0.488501129508379,,0.0021411250005863667,0.0962790140038123,0.4570437119954591,0.4466184835618751,0.026961928103974797,0.04188264594650387
237,multiclass,quantile,pca,filter_anova,decision_tree,0.48382590525324315,0.48599051851151803,0.4838223362983287,0.4628283548973278,,0.13199123633967244,0.00040229133446696664,0.4073054956628421,0.3617497749138539,0.07652040959040107,0.10107857998347392
238,multiclass,robust,pca,ga_selection,knn,0.48347770868283985,0.5353466152010987,0.48347522872902343,0.49167030112944715,,0.0017812916679152333,0.0932755973335588,0.4570437119954591,0.4466184835618751,0.026433996687380723,0.04505181756757204
239,multiclass,minmax,svd,embedded_l1,decision_tree,0.4832157730437923,0.49270444088715964,0.48321367823956657,0.4612731377907097,,0.09963895833546603,0.0004114029967846667,0.4073054956628421,0.3617497749138539,0.07591027738095024,0.09952336287685581
240,multiclass,quantile,pca,ga_selection,decision_tree,0.48278265379997437,0.47866134090569096,0.48276183700355046,0.45910094923708417,,0.08428541633475102,0.00041286099682713334,0.4073054956628421,0.3617497749138539,0.0754771581371323,0.09735117432323026
241,multiclass,minmax,pca,none,knn,0.4826955536221131,0.579399767824217,0.4826953430396365,0.48313167187242345,,0.0006651250005233665,0.10772599999715256,0.4570437119954591,0.4466184835618751,0.02565184162665396,0.03651318831054834
242,multiclass,quantile,svd,filter_correlation,decision_tree,0.48260815857385797,0.48582969571194184,0.48260093522739006,0.4623818973909341,0.5112154407929056,0.13398184700054117,0.00039756933498813333,0.4073054956628421,0.3617497749138539,0.0753026629110159,0.1006321224770802
243,multiclass,minmax,svd,wrapper_sfs,knn,0.48243475209996484,0.5073931332844835,0.4824403738640141,0.48926270227376073,,0.0035431946647198,0.09051805533817964,0.4570437119954591,0.4466184835618751,0.025391040104505713,0.04264421871188562
244,multiclass,quantile,svd,wrapper_rfe,decision_tree,0.4823482189805532,0.4863366766248482,0.4823390443251487,0.45947959676627387,0.522170057381325,0.1316955416744652,0.0003893749963025667,0.4073054956628421,0.3617497749138539,0.07504272331771111,0.09772982185241996
245,multiclass,quantile,svd,filter_anova,decision_tree,0.48226096002632596,0.4894534520782156,0.48225019658838303,0.46089735580737073,0.5187793427230047,0.13395597233708637,0.0004460136600148333,0.4073054956628421,0.3617497749138539,0.07495546436348388,0.09914758089351683
246,multiclass,robust,pca,wrapper_sfs,decision_tree,0.48217499396536395,0.48740353844276924,0.48215533489242385,0.4629812495252061,,0.05391101366937314,0.0003836249961750333,0.4073054956628421,0.3617497749138539,0.07486949830252188,0.10123147461135218
247,multiclass,robust,pca,none,knn,0.48173922088800164,0.5777142949559892,0.48173855617321565,0.48168197004496105,,0.0007727500002753332,0.045099666667131964,0.4570437119954591,0.4466184835618751,0.024695508892542517,0.03506348648308594
248,multiclass,minmax,pca,embedded_l1,knn,0.4817385857825381,0.563026812544241,0.4817325422140221,0.4917002819639444,,0.0008156806628296667,0.03599609733403967,0.4570437119954591,0.4466184835618751,0.024694873787078964,0.04508179840206927
249,multiclass,standard,pca,none,knn,0.4813913872350062,0.5770493317508067,0.4813909947201977,0.48180149348849016,,0.0007418473396682666,0.04550195866613643,0.4570437119954591,0.4466184835618751,0.024347675239547062,0.03518300992661505
250,multiclass,robust,svd,wrapper_sfs,decision_tree,0.4812167332325239,0.47847679734620857,0.4812165899035837,0.46263905038248515,,0.053456347338699965,0.0003826249982618,0.4073054956628421,0.3617497749138539,0.07391123756968182,0.10088927546863125
251,multiclass,standard,none,ga_selection,knn,0.48043548546531656,0.5570570475098136,0.48043863321997593,0.48264161635839464,0.531959300808766,0.0008334303323256667,0.04375408300256817,0.4570437119954591,0.4466184835618751,0.023391773469857435,0.03602313279651953
252,multiclass,standard,svd,embedded_l1,decision_tree,0.48008699402451943,0.48737902725830917,0.4800899370576761,0.46152217757696795,0.5238716410122619,0.09854041666646178,0.00041090266798463336,0.4073054956628421,0.3617497749138539,0.07278149836167735,0.09977240266311405
253,multiclass,standard,none,wrapper_rfe,svm,0.4789565516640375,0.5302398959462644,0.4789548873630831,0.4545760874240751,0.5254369945212627,6.120697680666733,1.040106916669174,0.643129907692411,0.6374762010629311,-0.16417335602837346,-0.182900113638856
254,multiclass,quantile,svd,filter_chi2,knn,0.47895568973519415,0.5605800679908498,0.47895636248514944,0.49305634734412146,0.5114762649973917,0.0007689303359559333,0.04845636166282927,0.4570437119954591,0.4466184835618751,0.021911977739735022,0.04643786378224635
255,multiclass,robust,svd,ga_selection,knn,0.4788690432040925,0.5277527483715896,0.47887591159706927,0.48960769824254946,,0.0026355693310809,0.13499984734031986,0.4570437119954591,0.4466184835618751,0.02182533120863339,0.04298921468067435
256,multiclass,robust,none,wrapper_rfe,svm,0.4780006498943479,0.5324625330435439,0.47799934867687216,0.4552209327506806,,6.116011388662931,1.0520613613383223,0.643129907692411,0.6374762010629311,-0.1651292577980631,-0.18225526831225053
257,multiclass,quantile,pca,embedded_l1,decision_tree,0.4778262227152455,0.4830944041808654,0.4778251708021146,0.4520789701913273,,0.13377474966788816,0.00043605599785220004,0.4073054956628421,0.3617497749138539,0.07052072705240342,0.0903291952774734
258,multiclass,minmax,none,ga_selection,mlp_ann,0.47695624164184197,0.4736104701327359,0.4769258002253533,0.42232616774983667,0.5335246543177667,2.007117819666746,0.0013416250003501333,0.6746955111607763,0.6754969632652089,-0.19773926951893434,-0.25317079551537225
259,multiclass,quantile,pca,filter_chi2,knn,0.47530319821419226,0.5548388672195955,0.4753057757837153,0.4885740383420866,,0.0006980973315269334,0.058256319335972195,0.4570437119954591,0.4466184835618751,0.018259486218733134,0.04195555478021151
260,multiclass,minmax,svd,wrapper_sfs,decision_tree,0.47495613576068824,0.4839517528340598,0.47495015789479655,0.46429977284421103,,0.05444219466880893,0.0003757913315590667,0.4073054956628421,0.3617497749138539,0.06765064009784616,0.10254999793035713
261,multiclass,quantile,svd,embedded_l1,decision_tree,0.4738262604586559,0.47487021021076165,0.4738337174324252,0.4519305785192391,0.528169014084507,0.10020530566786567,0.0004741250013466333,0.4073054956628421,0.3617497749138539,0.06652076479581381,0.09018080360538522
262,multiclass,robust,none,wrapper_rfe,knn,0.4737389788220907,0.5282820404756117,0.4737361324341897,0.4779207009267634,,0.0009735140047268668,0.047873277663408396,0.4570437119954591,0.4466184835618751,0.016695266826631583,0.03130221736488831
263,multiclass,standard,svd,ga_selection,decision_tree,0.47373698277634807,0.4889830379634797,0.47372989153313966,0.44539732714029645,0.5408296373597704,0.0689018753279621,0.0003620136752336,0.4073054956628421,0.3617497749138539,0.066431487113506,0.08364755222644255
264,multiclass,robust,pca,wrapper_rfe,knn,0.47347917532281386,0.548269246117347,0.47347287988081005,0.48156232054109216,,0.0006976390044049333,0.0660291806610378,0.4570437119954591,0.4466184835618751,0.016435463327354738,0.03494383697921705
265,multiclass,minmax,none,wrapper_rfe,mlp_ann,0.4726087406026506,0.47334283492709806,0.4725901895304913,0.43291297908331,0.5481346204017741,2.330207513664694,0.0012465140025596667,0.6746955111607763,0.6754969632652089,-0.20208677055812568,-0.24258398418189892
266,multiclass,robust,pca,embedded_l1,knn,0.47252257040064677,0.5495175653669843,0.4725160930143892,0.4806742385364375,,0.0006274583332317667,0.037668236327590365,0.4570437119954591,0.4466184835618751,0.015478858405187645,0.03405575497456237
267,multiclass,quantile,none,wrapper_sfs,svm,0.4725224569889568,0.47884113175381476,0.47252278779915197,0.4602822559512265,,5.331256708333967,0.9625176386665165,0.643129907692411,0.6374762010629311,-0.17060745070345418,-0.1771939451117046
268,multiclass,standard,pca,wrapper_rfe,knn,0.4722599996561357,0.5484089191987446,0.472253634757507,0.4819363375979127,,0.0006457916703462666,0.03739783300261473,0.4570437119954591,0.4466184835618751,0.015216287660676564,0.0353178540360376
269,multiclass,quantile,pca,wrapper_rfe,decision_tree,0.47217355726607607,0.4718741065748415,0.47216943932879674,0.4449952973772333,,0.1346074576625445,0.0004010560078312666,0.4073054956628421,0.3617497749138539,0.064868061603234,0.0832455224633794
270,multiclass,standard,none,filter_correlation,svm,0.47156528500834005,0.4973331426724701,0.4715606677991065,0.4423101342077073,0.5330028698147665,6.248701583337,1.0411910556673927,0.643129907692411,0.6374762010629311,-0.1715646226840709,-0.1951660668552238
271,multiclass,robust,none,filter_correlation,svm,0.4712174286730065,0.4964296902786569,0.4712125389914477,0.441742802009016,,6.302830764000343,1.0641861390031409,0.643129907692411,0.6374762010629311,-0.17191247901940448,-0.19573339905391512
272,multiclass,quantile,svd,ga_selection,knn,0.47121695234390887,0.5084662859014301,0.4712121985786631,0.4790891191888728,0.523735002608242,0.0029021526618937666,0.12524727766867727,0.4570437119954591,0.4466184835618751,0.014173240348449745,0.0324706356269977
273,multiclass,robust,none,filter_chi2,svm,0.47086945892598314,0.4953607500885191,0.470863275474507,0.4392884381272537,,6.490891694668487,1.0568640276615042,0.643129907692411,0.6374762010629311,-0.17226044876642782,-0.19818776293567741
274,multiclass,standard,pca,embedded_l1,knn,0.46939081999509785,0.5446288701346153,0.46938622440237704,0.47822088255735795,,0.0007511389946254,0.042041569337015895,0.4570437119954591,0.4466184835618751,0.012347107999638729,0.03160239899548284
275,multiclass,robust,none,wrapper_sfs,svm,0.4693058973216831,0.4911057708849533,0.46931087970606483,0.4382016704996781,,5.275762847668375,0.9432122776682564,0.643129907692411,0.6374762010629311,-0.17382401037072787,-0.199274530563253
276,multiclass,robust,none,ga_selection,knn,0.4692168010980791,0.5424951040692747,0.46921726619031573,0.471400427296129,,0.0008027359920863667,0.04350002767265923,0.4570437119954591,0.4466184835618751,0.012173089102619994,0.02478194373425391
277,multiclass,standard,none,wrapper_sfs,svm,0.46869733019355336,0.4900567374407378,0.46870233511823106,0.4373142158695466,0.5298721627967649,5.26879691699772,0.944402346998686,0.643129907692411,0.6374762010629311,-0.1744325774988576,-0.20016198519338452
278,multiclass,quantile,svd,wrapper_sfs,decision_tree,0.46834743244780125,0.48957616260483783,0.46834161103754407,0.45607758817690575,0.5271257172665623,0.055145625000780706,0.00038066633472523336,0.4073054956628421,0.3617497749138539,0.06104193678495917,0.09432781326305184
279,multiclass,minmax,pca,wrapper_rfe,knn,0.4682612168811213,0.5477337822870599,0.4682536710682039,0.47558374346727444,,0.0007582776646207,0.044128972328811196,0.4570437119954591,0.4466184835618751,0.0112175048856622,0.028965259905399332
280,multiclass,standard,none,wrapper_rfe,knn,0.46826114883410735,0.5225229901110281,0.46826399692266846,0.4725130135801024,0.5390033915992696,0.0008837636657214334,0.04601052766762823,0.4570437119954591,0.4466184835618751,0.011217436838648231,0.02589453001822728
281,multiclass,standard,none,filter_anova,svm,0.46747783697414347,0.49543509457776463,0.4674723102567506,0.43835875697597815,0.5356117923297679,6.389550611008114,1.0773750836621427,0.643129907692411,0.6374762010629311,-0.1756520707182675,-0.19911744408695298
282,multiclass,standard,none,filter_chi2,svm,0.46747783697414347,0.49543509457776463,0.4674723102567506,0.43835875697597815,0.5356117923297679,6.3024201386676095,1.064002402999904,0.643129907692411,0.6374762010629311,-0.1756520707182675,-0.19911744408695298
283,multiclass,robust,none,filter_anova,svm,0.46713011673283783,0.4948300234756274,0.46712542962930187,0.43810549029624407,,6.3652732636692235,1.091938486332462,0.643129907692411,0.6374762010629311,-0.17599979095957313,-0.19937071076668705
284,multiclass,minmax,none,wrapper_sfs,mlp_ann,0.46626163269374127,0.4613648400273887,0.466264071813481,0.4284349510831329,0.5403078528567702,2.357733708335824,0.0018147636631813664,0.6746955111607763,0.6754969632652089,-0.20843387846703504,-0.24706201218207602
285,multiclass,minmax,none,wrapper_rfe,svm,0.4649562414603832,0.49856530082292866,0.46495155358721313,0.43385506013189684,0.5306548395512654,6.423950153000381,1.0686746943295777,0.643129907692411,0.6374762010629311,-0.17817366623202774,-0.20362114093103428
286,multiclass,quantile,svd,none,knn,0.4647810884464653,0.5734850189911277,0.46478157413679827,0.47367510407734154,0.51773604590506,0.0006853056693216334,0.04419343033320423,0.4570437119954591,0.4466184835618751,0.007737376451006195,0.027056620515466423
287,multiclass,minmax,none,wrapper_rfe,knn,0.4625229029237216,0.5253591115899969,0.4625205524218667,0.4665907097468273,0.5314375163057657,0.0008739033364690333,0.039566263997888464,0.4570437119954591,0.4466184835618751,0.0054791909282624895,0.019972226184952202
288,multiclass,quantile,svd,wrapper_sfs,knn,0.46234874793267494,0.5011284133049178,0.46235204809351815,0.4729487084867771,0.5482524778299427,0.0023188473326929667,0.07350748599856156,0.4570437119954591,0.4466184835618751,0.0053050359372158185,0.026330224924902
289,multiclass,quantile,pca,wrapper_sfs,decision_tree,0.4616521733331646,0.4818495817956007,0.46165420188520595,0.45806713153711254,,0.053156319670961204,0.00039045832818370005,0.4073054956628421,0.3617497749138539,0.05434667767032253,0.09631735662325863
290,multiclass,minmax,none,embedded_l1,knn,0.46139130376400245,0.5608511013200553,0.4613890203260473,0.45399074272614043,0.5314375163057657,0.0033543886675033337,0.05447641666978594,0.4570437119954591,0.4466184835618751,0.004347591768543324,0.007372259164265316
291,multiclass,minmax,svd,ga_selection,decision_tree,0.4611331333930604,0.4922482288311974,0.46113734180734217,0.4365705860832774,,0.05422076399554493,0.0005158610050177999,0.4073054956628421,0.3617497749138539,0.053827637730218314,0.07482081116942352
292,multiclass,robust,none,embedded_l1,knn,0.46095641529782155,0.5591055209078323,0.46095680956060664,0.45368143860037263,,0.0037020693319694,0.0661706109967781,0.4570437119954591,0.4466184835618751,0.00391270330236243,0.00706295503849752
293,multiclass,robust,svd,ga_selection,decision_tree,0.4606084909154741,0.47260839578815533,0.4605823554976097,0.44419680156325625,,0.067698860996946,0.0004024723360392,0.4073054956628421,0.3617497749138539,0.053302995252632046,0.08244702664940234
294,multiclass,quantile,svd,filter_correlation,knn,0.46034682746448247,0.5562785291824839,0.4603462224960653,0.4725973955756288,0.528169014084507,0.0009140136680798001,0.04005436133108253,0.4570437119954591,0.4466184835618751,0.0033031154690233433,0.025978912013753686
295,multiclass,quantile,svd,filter_anova,knn,0.4596521354990248,0.5490817289129301,0.4596538228923059,0.46990455416063076,0.539906103286385,0.0005769443329578333,0.04647968066274183,0.4570437119954591,0.4466184835618751,0.00260842350356566,0.023286070598755648
296,multiclass,minmax,none,filter_anova,mlp_ann,0.4594795229069612,0.46096108530927066,0.45949371541264267,0.4247664217121863,0.5345682233237673,2.5241234443334783,0.0011144583356023,0.6746955111607763,0.6754969632652089,-0.2152159882538151,-0.2507305415530226
297,multiclass,minmax,none,none,knn,0.4570437119954591,0.5599049105733126,0.45704172212558275,0.4466184835618751,0.5309157318027655,0.0018452639972868,0.07658752800004244,0.4570437119954591,0.4466184835618751,0.0,0.0
298,multiclass,robust,none,none,knn,0.45669617321285744,0.5597550746754693,0.4566940472016366,0.44633656468291044,,0.0016076529961234001,0.07553336099954316,0.4570437119954591,0.4466184835618751,-0.00034753878260168625,-0.00028191887896467094
299,multiclass,standard,none,none,knn,0.4565224491862325,0.5601643031108171,0.4565212309780173,0.44604684232047703,0.5504826506652752,0.0013753053353866,0.0801187916658818,0.4570437119954591,0.4466184835618751,-0.000521262809226597,-0.0005716412413980798
300,multiclass,standard,none,embedded_l1,knn,0.45634827151284796,0.551285677636893,0.45634501062655236,0.44822489241794133,0.5426558831202714,0.0044208473361019,0.09665369399590414,0.4570437119954591,0.4466184835618751,-0.0006954404826111649,0.0016064088560662215
301,multiclass,quantile,svd,ga_selection,decision_tree,0.4540871372861662,0.457094328551039,0.45409556294629533,0.43137888385287804,0.5479916536254564,0.062151902675395755,0.0004328609987472,0.4073054956628421,0.3617497749138539,0.0467816416233241,0.06962910893902413
302,multiclass,robust,none,filter_chi2,knn,0.45391370812993515,0.50318868931199,0.45391854829833317,0.45500696721624867,,0.0008987360003326665,0.043886944666155565,0.4570437119954591,0.4466184835618751,-0.003130003865523978,0.008388483654373557
